what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1464790452945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1464790459781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1464790468111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790478235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790481277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790481293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790501921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790502233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790507365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1464790513512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1464790515902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1464790535614
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464790572193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464790579839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464790588472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790601110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790601313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464790618371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790624896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464790625551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464790632571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464790642591
