what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1464798863468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464798872196
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1464798872196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464798873598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464798875750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464798876713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464798878022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464798884919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1464798886945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464798915017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464798932678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799010189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799020776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799071012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799078502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799079402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799080012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799090752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799092424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799093654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799094969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799095579
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1464799099030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799100184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799111775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799116973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1464799121776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1464799130004
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1464799131125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1464799132065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1464799133006
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1464799138995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799140246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799142998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799150109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799150469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799150629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799150789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799151029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799151179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1464799151339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799159952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799160082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464799175733
